enzyme	name	all	unique
BcgI	Spirochaetaceae	82116	80741
BcgI	unclassified	1174	706
BcgI	Synergistaceae	32892	32507
BcgI	Acholeplasmataceae	2037	1988
BcgI	Anaeroplasmataceae	157	156
BcgI	Entomoplasmataceae	1154	1133
BcgI	Spiroplasmataceae	1975	1929
BcgI	Mycoplasmataceae	12327	11986
BcgI	unclassified	258	237
BcgI	unclassified	803	777
BcgI	Thermodesulfobacteriaceae	2718	2682
BcgI	Kosmotogaceae	8901	8823
BcgI	Mesoaciditogaceae	539	527
BcgI	Petrotogaceae	3209	3130
BcgI	Fervidobacteriaceae	5116	5084
BcgI	Thermotogaceae	7895	7878
BcgI	Methylacidiphilaceae	3045	3021
BcgI	Opitutaceae	85693	84344
BcgI	Puniceicoccaceae	7209	7177
BcgI	Chthoniobacteraceae	9583	9493
BcgI	unclassified	10589	10476
BcgI	Akkermansiaceae	13312	11251
BcgI	Rubritaleaceae	7717	7671
BcgI	Verrucomicrobia subdivision 3	5704	5667
BcgI	Verrucomicrobiaceae	62521	61878
BcgI	unclassified	5366	5306
BcgI	unclassified	29553	28897
BcgI	unclassified	1911	1882
BcgI	Candidatus Babeliaceae	99	96
BcgI	Haloplasmataceae	690	679
BcgI	unclassified	155560	84277
BcgI	Botryosphaeriaceae	27906	27724
BcgI	Mycosphaerellaceae	138875	136558
BcgI	Teratosphaeriaceae	21188	21149
BcgI	Saccotheciaceae	62619	62413
BcgI	Didymosphaeriaceae	30277	30130
BcgI	Leptosphaeriaceae	18618	18434
BcgI	Phaeosphaeriaceae	27695	27479
BcgI	Pleosporaceae	158587	157338
BcgI	Sympoventuriaceae	21186	21072
BcgI	unclassified	19361	19253
BcgI	Cyphellophoraceae	23769	23701
BcgI	Herpotrichiellaceae	427929	426808
BcgI	Aspergillaceae	574071	571466
BcgI	Thermoascaceae	15740	15634
BcgI	Trichocomaceae	63904	63249
BcgI	Ajellomycetaceae	22960	22554
BcgI	Arthrodermataceae	45423	45273
BcgI	Onygenaceae	11845	11808
BcgI	unclassified	34303	34073
BcgI	Verrucariaceae	18533	18293
BcgI	Dermateaceae	23261	21963
BcgI	Helotiaceae	18603	18570
BcgI	Hyaloscyphaceae	29039	28813
BcgI	Sclerotiniaceae	27204	27011
BcgI	unclassified	26960	26837
BcgI	Myxotrichaceae	13180	13113
BcgI	Pseudeurotiaceae	28526	27759
BcgI	Orbiliaceae	16999	16973
BcgI	Tuberaceae	30089	28687
BcgI	Pneumocystidaceae	2443	2392
BcgI	Ascoideaceae	2956	2922
BcgI	Debaryomycetaceae	55177	53975
BcgI	Dipodascaceae	9097	9037
BcgI	Metschnikowiaceae	32830	32533
BcgI	Phaffomycetaceae	8478	8374
BcgI	Pichiaceae	16417	15759
BcgI	Saccharomycetaceae	58898	58453
BcgI	Trichomonascaceae	12264	12189
BcgI	unclassified	5105	5085
BcgI	Schizosaccharomycetaceae	14666	14431
BcgI	Glomerellaceae	90055	89384
BcgI	Plectosphaerellaceae	75443	74708
BcgI	Clavicipitaceae	80657	79760
BcgI	Cordycipitaceae	67934	67297
BcgI	Hypocreaceae	147309	146620
BcgI	Nectriaceae	145695	142998
BcgI	Ophiocordycipitaceae	32660	32006
BcgI	Magnaporthaceae	27815	27322
BcgI	Pyriculariaceae	46516	45733
BcgI	Microascaceae	24429	24333
BcgI	Ophiostomataceae	48422	48103
BcgI	Chaetomiaceae	101083	99695
BcgI	Sordariaceae	52030	51463
BcgI	Togniniaceae	28479	28346
BcgI	Sporocadaceae	31235	31090
BcgI	Xylonaceae	13970	13926
BcgI	unclassified	9200	9150
BcgI	Agaricaceae	20006	19519
BcgI	Psathyrellaceae	21288	20881
BcgI	Schizophyllaceae	35162	34333
BcgI	Tricholomataceae	21303	19146
BcgI	Coniophoraceae	27973	27578
BcgI	Serpulaceae	14764	14352
BcgI	Punctulariaceae	27182	26600
BcgI	Gloeophyllaceae	22565	21975
BcgI	Hymenochaetaceae	17775	17590
BcgI	Dacryobolaceae	28859	27702
BcgI	Phanerochaetaceae	32943	31687
BcgI	Polyporaceae	67939	66404
BcgI	Sparassidaceae	26142	25113
BcgI	unclassified	19999	19934
BcgI	Bondarzewiaceae	21663	20946
BcgI	Stereaceae	28558	28133
BcgI	Ceraceosoraceae	26218	26197
BcgI	unclassified	28291	28175
BcgI	Brachybasidiaceae	9055	9016
BcgI	Cryptobasidiaceae	20502	20381
BcgI	Tilletiariaceae	20338	20281
BcgI	unclassified	33608	33552
BcgI	Malasseziaceae	35053	34912
BcgI	Sporidiobolaceae	49834	49537
BcgI	Mixiaceae	18468	18132
BcgI	Melampsoraceae	18887	17237
BcgI	Pucciniaceae	18830	17209
BcgI	Cryptococcaceae	81902	81444
BcgI	Cuniculitremaceae	11214	11187
BcgI	Tremellaceae	7606	7351
BcgI	Trichosporonaceae	62520	62192
BcgI	Ustilaginaceae	144571	144111
BcgI	Wallemiaceae	7608	7554
BcgI	unclassified	8242	7773
BcgI	Spizellomycetaceae	11979	11872
BcgI	Nosematidae	1136	1106
BcgI	Ordosporidae	636	626
BcgI	Pleistophoridae	2382	2328
BcgI	Unikaryonidae	2665	2582
BcgI	unclassified	3296	3161
BcgI	Glomeraceae	10249	9495
BcgI	Mortierellaceae	12371	11697
BcgI	Phycomycetaceae	9091	8670
BcgI	Rhizopodaceae	5604	5464
BplI	unclassified	250	250
BplI	unclassified	2660	2640
BplI	unclassified	96	95
BplI	Acidilobaceae	1517	1511
BplI	Caldisphaeraceae	73	73
BplI	Desulfurococcaceae	6962	6930
BplI	Pyrodictiaceae	2656	2648
BplI	Fervidicoccaceae	324	323
BplI	Sulfolobaceae	9727	9600
BplI	Thermofilaceae	2535	2528
BplI	Thermoproteaceae	7759	7707
BplI	Archaeoglobaceae	4510	4490
BplI	Candidatus Methanollivieraceae	811	806
BplI	Haloarculaceae	41863	39383
BplI	Halobacteriaceae	45890	41917
BplI	Halococcaceae	11015	10487
BplI	unclassified	10140	7145
BplI	Haloferacaceae	62823	59064
BplI	Halorubraceae	80428	75293
BplI	unclassified	1570	1353
BplI	Natrialbaceae	100166	97308
BplI	Methanobacteriaceae	7087	7041
BplI	Methanothermaceae	52	49
BplI	Methanocaldococcaceae	1150	1129
BplI	Methanococcaceae	898	890
BplI	unclassified	655	651
BplI	Methanocellaceae	2297	2250
BplI	Methanocorpusculaceae	1009	997
BplI	Methanomicrobiaceae	12754	12638
BplI	Methanoregulaceae	2907	2869
BplI	Methanospirillaceae	2254	2239
BplI	Candidatus Methanoperedenaceae	1452	1445
BplI	Methanosarcinaceae	18243	18095
BplI	Methanotrichaceae	2918	2878
BplI	Methermicoccaceae	973	968
BplI	unclassified	155	154
BplI	Methanonatronarchaeaceae	150	147
BplI	Methanopyraceae	1602	1598
BplI	Thermococcaceae	27666	27578
BplI	Candidatus Methanomethylophilaceae	1501	1466
BplI	Methanomassiliicoccaceae	1786	1766
BplI	Cuniculiplasmataceae	313	310
BplI	Ferroplasmaceae	257	254
BplI	Picrophilaceae	156	154
BplI	Thermoplasmataceae	806	800
BplI	unclassified	801	783
BplI	unclassified	863	843
BplI	unclassified	752	744
BplI	Candidatus Nitrosocaldaceae	422	422
BplI	Nitrososphaeraceae	2129	2103
BplI	Nitrosopumilaceae	2363	2338
BplI	unclassified	1927	1915
BplI	unclassified	1687	1591
BplI	Abitibacteriaceae	328	322
BplI	Acidobacteriaceae	56788	56106
BplI	Bryobacteraceae	1461	1441
BplI	Solibacteraceae	6670	6580
BplI	unclassified	772	762
BplI	Pyrinomonadaceae	975	968
BplI	unclassified	614	300
BplI	Holophagaceae	2065	2010
BplI	Thermoanaerobaculaceae	599	591
BplI	Vicinamibacteraceae	1589	1567
BplI	unclassified	1994	1959
BplI	Acidimicrobiaceae	5172	5037
BplI	Ilumatobacteraceae	4893	4741
BplI	Microthrixaceae	1585	1549
BplI	Acidothermaceae	554	519
BplI	Actinomycetaceae	116267	109545
BplI	unclassified	2905	2461
BplI	Actinopolysporaceae	19102	18365
BplI	Bifidobacteriaceae	55664	53597
BplI	Candidatus Nanopelagicaceae	2852	2770
BplI	Actinospicaceae	5690	3123
BplI	Catenulisporaceae	2885	2627
BplI	Corynebacteriaceae	139646	133782
BplI	Dietziaceae	16830	15786
BplI	Gordoniaceae	58972	54534
BplI	Mycobacteriaceae	334276	321048
BplI	Nocardiaceae	326534	309649
BplI	Segniliparaceae	2631	2484
BplI	Tsukamurellaceae	13462	12305
BplI	unclassified	3295	2987
BplI	Cryptosporangiaceae	7021	6447
BplI	Frankiaceae	45757	43334
BplI	Motilibacteraceae	3234	2887
BplI	unclassified	3672	3308
BplI	Geodermatophilaceae	74492	69949
BplI	Glycomycetaceae	29619	27171
BplI	Jiangellaceae	21248	18406
BplI	Kineosporiaceae	15086	13570
BplI	Beutenbergiaceae	9581	8687
BplI	Bogoriellaceae	13520	12147
BplI	Brevibacteriaceae	46006	42860
BplI	Cellulomonadaceae	58524	51926
BplI	Demequinaceae	30422	28903
BplI	Dermabacteraceae	45810	43559
BplI	Dermacoccaceae	23514	19784
BplI	Dermatophilaceae	9833	9099
BplI	Intrasporangiaceae	109115	101764
BplI	Jonesiaceae	1398	1361
BplI	Microbacteriaceae	606154	585851
BplI	Micrococcaceae	269198	253878
BplI	Promicromonosporaceae	41077	34818
BplI	Rarobacteraceae	1489	1362
BplI	Ruaniaceae	8875	8261
BplI	Sanguibacteraceae	14064	12265
BplI	unclassified	3180	2949
BplI	Micromonosporaceae	219875	208849
BplI	Nakamurellaceae	8089	7372
BplI	Nocardioidaceae	251505	237842
BplI	Propionibacteriaceae	69269	64722
BplI	Pseudonocardiaceae	354979	334317
BplI	Sporichthyaceae	1861	1688
BplI	Streptomycetaceae	1442224	1394911
BplI	Nocardiopsaceae	89495	84753
BplI	Streptosporangiaceae	158733	146736
BplI	Thermomonosporaceae	101243	95161
BplI	unclassified	1737	1503
BplI	unclassified	24154	12558
BplI	Atopobiaceae	39249	36113
BplI	Coriobacteriaceae	34367	31687
BplI	unclassified	1398	1329
BplI	Eggerthellaceae	29403	26199
BplI	Egibacteraceae	1592	1541
BplI	Egicoccaceae	1087	1000
BplI	Euzebyaceae	4566	4388
BplI	Nitriliruptoraceae	1596	1511
BplI	Gaiellaceae	1350	1283
BplI	Baekduiaceae	1386	1259
BplI	Rubrobacteraceae	12679	12474
BplI	Conexibacteraceae	4882	4544
BplI	Patulibacteraceae	4586	4374
BplI	Solirubrobacteraceae	7374	7072
BplI	unclassified	1754	1571
BplI	Thermoleophilaceae	743	716
BplI	unclassified	3476	3215
BplI	Aquificaceae	5243	5213
BplI	Hydrogenothermaceae	1543	1531
BplI	unclassified	336	331
BplI	Desulfurobacteriaceae	4463	4434
BplI	Capsulimonadaceae	1427	1409
BplI	Chthonomonadaceae	1326	1316
BplI	Fimbriimonadaceae	1825	1806
BplI	unclassified	1183	1172
BplI	Bacteroidaceae	50128	43592
BplI	Balneicellaceae	199	191
BplI	Barnesiellaceae	4456	3201
BplI	Dysgonamonadaceae	6609	5612
BplI	Lentimicrobiaceae	383	379
BplI	Muribaculaceae	11347	9638
BplI	Odoribacteraceae	5457	3853
BplI	Paludibacteraceae	682	668
BplI	Porphyromonadaceae	35228	31728
BplI	Prevotellaceae	61971	59943
BplI	Rikenellaceae	19812	19043
BplI	Tannerellaceae	15734	11017
BplI	Williamwhitmaniaceae	709	696
BplI	unclassified	10183	6094
BplI	Marinifilaceae	4015	3941
BplI	Marinilabiliaceae	8156	8036
BplI	Prolixibacteraceae	6046	5942
BplI	Salinivirgaceae	331	322
BplI	Chitinophagaceae	41146	40698
BplI	Amoebophilaceae	475	442
BplI	Bernardetiaceae	385	379
BplI	Catalimonadaceae	660	649
BplI	Cyclobacteriaceae	33752	33424
BplI	Cytophagaceae	40882	40430
BplI	Flammeovirgaceae	16932	16773
BplI	Hymenobacteraceae	49970	49149
BplI	Microscillaceae	1341	1302
BplI	Persicobacteraceae	395	387
BplI	Raineyaceae	259	255
BplI	Thermonemataceae	245	238
BplI	unclassified	4026	3895
BplI	Blattabacteriaceae	163	161
BplI	Crocinitomicaceae	2465	2419
BplI	Cryomorphaceae	2871	2837
BplI	Flavobacteriaceae	196527	193842
BplI	Ichthyobacteriaceae	221	216
BplI	Schleiferiaceae	841	833
BplI	unclassified	344	318
BplI	unclassified	490	450
BplI	Haliscomenobacteraceae	2607	2551
BplI	Lewinellaceae	11172	11044
BplI	Saprospiraceae	1505	1484
BplI	Sphingobacteriaceae	64270	63360
BplI	unclassified	354	347
BplI	Rhodothermaceae	13963	13775
BplI	unclassified	1335	873
BplI	Balneolaceae	7165	7117
BplI	unclassified	392	383
BplI	Caldisericaceae	191	184
BplI	Calditrichaceae	293	282
BplI	unclassified	157	142
BplI	unclassified	513	505
BplI	unclassified	303	291
BplI	Candidatus Cryosericaceae	1770	1760
BplI	unclassified	41	38
BplI	unclassified	1083	1073
BplI	unclassified	2497	2475
BplI	unclassified	517	508
BplI	unclassified	516	509
BplI	unclassified	2328	2299
BplI	unclassified	2587	2574
BplI	Chlamydiaceae	5914	5843
BplI	unclassified	611	608
BplI	Candidatus Parilichlamydiaceae	479	474
BplI	Criblamydiaceae	1550	1540
BplI	Parachlamydiaceae	2881	2864
BplI	Rhabdochlamydiaceae	278	273
BplI	Simkaniaceae	666	664
BplI	Waddliaceae	425	419
BplI	Chlorobiaceae	13353	13154
BplI	Anaerolineaceae	5565	5480
BplI	unclassified	805	785
BplI	Ardenticatenaceae	731	709
BplI	Caldilineaceae	1787	1730
BplI	Chloroflexaceae	2859	2800
BplI	Oscillochloridaceae	3783	3717
BplI	Roseiflexaceae	1242	1208
BplI	unclassified	1517	1475
BplI	Herpetosiphonaceae	715	711
BplI	Dehalococcoidaceae	877	862
BplI	unclassified	1280	1237
BplI	Dictyobacteraceae	9943	9731
BplI	Ktedonobacteraceae	4041	3842
BplI	Thermosporotrichaceae	1528	1504
BplI	unclassified	177	163
BplI	Thermogemmatisporaceae	5219	5178
BplI	Thermoflexaceae	1686	1645
BplI	Sphaerobacteraceae	2044	2009
BplI	Thermomicrobiaceae	1002	991
BplI	unclassified	570	560
BplI	Chrysiogenaceae	856	835
BplI	Coprothermobacteraceae	508	495
BplI	Gloeobacteraceae	2064	2016
BplI	Aphanothecaceae	8864	8237
BplI	Chroococcaceae	4338	3362
BplI	Cyanobacteriaceae	570	554
BplI	Entophysalidaceae	442	417
BplI	Microcystaceae	4952	4863
BplI	unclassified	636	553
BplI	Chroococcidiopsidaceae	2396	1493
BplI	Gloeomargaritaceae	182	177
BplI	Aphanizomenonaceae	4857	3795
BplI	Chlorogloeopsidaceae	915	815
BplI	Fortieaceae	1604	699
BplI	Hapalosiphonaceae	7399	6693
BplI	Nostocaceae	25350	23021
BplI	Rivulariaceae	10657	9295
BplI	Scytonemataceae	6525	5597
BplI	Symphyonemataceae	966	845
BplI	Tolypothrichaceae	5961	3735
BplI	unclassified	1233	1122
BplI	Coleofasciculaceae	4108	3481
BplI	Cyanothecaceae	1374	1260
BplI	Desertifilaceae	1002	989
BplI	Gomontiellaceae	381	361
BplI	Microcoleaceae	9735	9098
BplI	Oscillatoriaceae	17836	15932
BplI	unclassified	2578	2222
BplI	Dermocarpellaceae	1068	1044
BplI	Hydrococcaceae	1068	663
BplI	Hyellaceae	3983	3475
BplI	Xenococcaceae	866	852
BplI	Spirulinaceae	1148	1110
BplI	Acaryochloridaceae	3930	3826
BplI	Chamaesiphonaceae	2101	2065
BplI	Leptolyngbyaceae	18641	17741
BplI	Merismopediaceae	1735	1676
BplI	Prochloraceae	5980	5933
BplI	Prochlorotrichaceae	3789	2729
BplI	Pseudanabaenaceae	6739	6647
BplI	Synechococcaceae	37581	36782
BplI	unclassified	419	413
BplI	unclassified	8453	8002
BplI	Deferribacteraceae	4046	4003
BplI	Deinococcaceae	33300	32628
BplI	Trueperaceae	917	895
BplI	Thermaceae	27625	27065
BplI	Dictyoglomaceae	800	798
BplI	Elusimicrobiaceae	187	181
BplI	Endomicrobiaceae	161	86
BplI	unclassified	94	22
BplI	Chitinivibrionaceae	742	736
BplI	Fibrobacteraceae	8678	8617
BplI	Alicyclobacillaceae	17011	16748
BplI	Bacillaceae	327368	310912
BplI	Bacillales Family X. Incertae Sedis	989	969
BplI	Listeriaceae	6482	5801
BplI	Paenibacillaceae	347659	336606
BplI	Pasteuriaceae	287	280
BplI	Planococcaceae	27297	26108
BplI	Sporolactobacillaceae	6438	5718
BplI	Staphylococcaceae	22654	20385
BplI	Thermoactinomycetaceae	14795	14395
BplI	unclassified	18558	17849
BplI	Aerococcaceae	5751	5374
BplI	Carnobacteriaceae	10991	10309
BplI	Enterococcaceae	24003	21804
BplI	Lactobacillaceae	42729	41226
BplI	Leuconostocaceae	4822	4635
BplI	Streptococcaceae	73544	70518
BplI	unclassified	103	0
BplI	unclassified	219	55
BplI	Candidatus Borkfalkiaceae	331	322
BplI	Caldicoprobacteraceae	391	388
BplI	Catabacteriaceae	337	326
BplI	Christensenellaceae	1495	1429
BplI	Clostridiaceae	91339	65738
BplI	Clostridiales Family XII. Incertae Sedis	1491	1461
BplI	Clostridiales Family XIII. Incertae Sedis	6036	5579
BplI	Clostridiales Family XVI. Incertae Sedis	297	288
BplI	Clostridiales Family XVII. Incertae Sedis	3078	2985
BplI	Defluviitaleaceae	58	55
BplI	Eubacteriaceae	20808	15457
BplI	Heliobacteriaceae	1123	1095
BplI	Hungateiclostridiaceae	10045	8180
BplI	Lachnospiraceae	157551	128582
BplI	Oscillospiraceae	6042	4733
BplI	Peptococcaceae	28946	27715
BplI	Peptostreptococcaceae	11727	9765
BplI	Proteinivoraceae	209	199
BplI	Ruminococcaceae	107636	87808
BplI	Symbiobacteriaceae	855	812
BplI	Syntrophomonadaceae	2032	1871
BplI	Vallitaleaceae	812	783
BplI	unclassified	34087	17613
BplI	Halanaerobiaceae	3427	3380
BplI	Halobacteroidaceae	1873	1828
BplI	unclassified	243	235
BplI	Natranaerobiaceae	402	393
BplI	Thermoanaerobacteraceae	10735	10184
BplI	Thermoanaerobacterales Family III. Incertae Sedis	4680	4432
BplI	Thermoanaerobacterales Family IV. Incertae Sedis	263	256
BplI	Thermodesulfobiaceae	307	302
BplI	unclassified	374	98
BplI	unclassified	4517	876
BplI	Erysipelotrichaceae	11192	8346
BplI	Limnochordaceae	1486	1442
BplI	Acidaminococcaceae	1882	1799
BplI	Selenomonadaceae	19031	18287
BplI	Sporomusaceae	7480	7330
BplI	Veillonellaceae	8858	8231
BplI	Gottschalkiaceae	982	960
BplI	Peptoniphilaceae	9734	8479
BplI	Tissierellaceae	1923	1802
BplI	unclassified	519	329
BplI	unclassified	2980	2486
BplI	unclassified	7071	4364
BplI	Fusobacteriaceae	6617	6444
BplI	Leptotrichiaceae	1684	1585
BplI	Gemmatimonadaceae	2757	2695
BplI	Ignavibacteriaceae	227	226
BplI	Melioribacteraceae	447	444
BplI	Kiritimatiellaceae	613	590
BplI	unclassified	1929	1899
BplI	Lentisphaeraceae	887	870
BplI	Victivallaceae	723	709
BplI	unclassified	869	841
BplI	Nitrospinaceae	364	359
BplI	Nitrospiraceae	15098	14997
BplI	unclassified	822	821
BplI	Candidatus Brocadiaceae	2508	2452
BplI	Phycisphaeraceae	1036	999
BplI	Sedimentisphaeraceae	1582	1566
BplI	unclassified	2885	2853
BplI	Gemmataceae	7169	6988
BplI	Isosphaeraceae	18664	18366
BplI	Planctomycetaceae	46465	44962
BplI	unclassified	94942	92731
BplI	Acidithiobacillaceae	4371	4261
BplI	Thermithiobacillaceae	398	352
BplI	Caulobacteraceae	61347	57594
BplI	Emcibacteraceae	1034	995
BplI	Caedimonadaceae	517	509
BplI	Candidatus Paracaedibacteraceae	1241	1201
BplI	Holosporaceae	597	549
BplI	Kiloniellaceae	2410	2384
BplI	Kordiimonadaceae	1640	1543
BplI	unclassified	601	436
BplI	Candidatus Magnetaquicoccaceae	905	883
BplI	Magnetococcaceae	1968	1880
BplI	Minwuiaceae	909	823
BplI	Parvularculaceae	4058	3867
BplI	Pelagibacteraceae	1636	1619
BplI	unclassified	55	53
BplI	Aestuariivirgaceae	1064	971
BplI	Ancalomicrobiaceae	968	856
BplI	Aurantimonadaceae	36164	33247
BplI	Bartonellaceae	6343	6220
BplI	Beijerinckiaceae	12883	12206
BplI	Bradyrhizobiaceae	252430	237521
BplI	Brucellaceae	21552	16092
BplI	Chelatococcaceae	4181	3621
BplI	Cohaesibacteraceae	7074	6700
BplI	Hyphomicrobiaceae	56257	52623
BplI	Mabikibacteraceae	515	141
BplI	Methylobacteriaceae	141658	134206
BplI	Methylocystaceae	29633	27862
BplI	Notoacmeibacteraceae	1379	975
BplI	Phyllobacteriaceae	181534	161162
BplI	Rhizobiaceae	319064	264522
BplI	Rhodobiaceae	14195	13104
BplI	Roseiarcaceae	1294	1198
BplI	Salinarimonadaceae	4661	4106
BplI	Xanthobacteraceae	22681	20567
BplI	unclassified	165702	106077
BplI	Hyphomonadaceae	26769	25910
BplI	Rhodobacteraceae	401163	387872
BplI	unclassified	2093	1456
BplI	Acetobacteraceae	87249	83506
BplI	Geminicoccaceae	2254	2063
BplI	Rhodospirillaceae	88401	83003
BplI	unclassified	13389	12166
BplI	Rhodothalassiaceae	305	273
BplI	Anaplasmataceae	4033	3893
BplI	Candidatus Deianiraeaceae	44	43
BplI	Candidatus Midichloriaceae	365	334
BplI	Rickettsiaceae	1270	1235
BplI	unclassified	543	400
BplI	Sneathiellaceae	1270	1182
BplI	Erythrobacteraceae	39510	35856
BplI	Sphingomonadaceae	164779	156151
BplI	unclassified	464	455
BplI	unclassified	12755	10677
BplI	Alcaligenaceae	68366	63078
BplI	Burkholderiaceae	302956	291303
BplI	Comamonadaceae	168461	157530
BplI	Oxalobacteraceae	65132	61032
BplI	Sutterellaceae	7056	5782
BplI	unclassified	57239	50008
BplI	Ferrovaceae	868	855
BplI	Chromobacteriaceae	21496	20043
BplI	Neisseriaceae	11143	10058
BplI	Gallionellaceae	3172	3026
BplI	Methylophilaceae	6973	6780
BplI	Nitrosomonadaceae	17492	17220
BplI	Sterolibacteriaceae	4543	4111
BplI	Thiobacillaceae	2032	1791
BplI	unclassified	512	498
BplI	Azonexaceae	2853	2636
BplI	Rhodocyclaceae	5407	4636
BplI	Zoogloeaceae	22793	20643
BplI	unclassified	7768	6219
BplI	Bradymonadaceae	9618	3802
BplI	unclassified	12126	6276
BplI	Desulfarculaceae	2549	2418
BplI	Desulfobacteraceae	17205	16864
BplI	Desulfobulbaceae	12805	12584
BplI	Desulfohalobiaceae	3200	3108
BplI	Desulfomicrobiaceae	3809	3665
BplI	Desulfonatronaceae	3265	3211
BplI	Desulfovibrionaceae	45617	44604
BplI	Desulfurellaceae	1329	1294
BplI	Desulfuromonadaceae	8274	8043
BplI	Geobacteraceae	27912	27209
BplI	Anaeromyxobacteraceae	6615	6422
BplI	Archangiaceae	63606	62255
BplI	Kofleriaceae	3288	3144
BplI	Labilitrichaceae	5332	5269
BplI	Myxococcaceae	86720	85394
BplI	Nannocystaceae	8057	7866
BplI	Polyangiaceae	48685	47896
BplI	Sandaracinaceae	3855	3783
BplI	Vulgatibacteraceae	2608	2533
BplI	unclassified	13543	13263
BplI	Syntrophaceae	3878	3817
BplI	Syntrophobacteraceae	6439	6346
BplI	Syntrophorhabdaceae	846	825
BplI	Candidatus Desulfofervidaceae	211	208
BplI	unclassified	2330	2002
BplI	Campylobacteraceae	30789	29780
BplI	Helicobacteraceae	32252	31749
BplI	Hydrogenimonaceae	275	272
BplI	unclassified	609	600
BplI	Nautiliaceae	626	614
BplI	unclassified	2329	2299
BplI	Acidiferrobacteraceae	2134	2007
BplI	Aeromonadaceae	66072	61850
BplI	Succinivibrionaceae	5285	5191
BplI	Alteromonadaceae	79258	75388
BplI	Colwelliaceae	12833	12167
BplI	Ferrimonadaceae	8127	7804
BplI	Idiomarinaceae	12929	11878
BplI	Moritellaceae	1958	1928
BplI	Pseudoalteromonadaceae	46635	44851
BplI	Psychromonadaceae	4889	4761
BplI	Shewanellaceae	44706	43628
BplI	unclassified	2010	1694
BplI	Arenicellaceae	581	575
BplI	Cardiobacteriaceae	838	780
BplI	Cellvibrionaceae	16496	16151
BplI	Halieaceae	14858	14411
BplI	Microbulbiferaceae	10898	10594
BplI	Porticoccaceae	1676	1630
BplI	Spongiibacteraceae	5029	4899
BplI	Chromatiaceae	28638	27468
BplI	Ectothiorhodospiraceae	35741	33801
BplI	Granulosicoccaceae	1637	1592
BplI	Halothiobacillaceae	1870	1647
BplI	Thioalkalibacteraceae	661	529
BplI	Thioalkalispiraceae	783	678
BplI	Wenzhouxiangellaceae	2656	2539
BplI	Woeseiaceae	395	386
BplI	unclassified	1029	898
BplI	Budviciaceae	2864	2724
BplI	Enterobacteriaceae	185928	165705
BplI	Erwiniaceae	43071	36942
BplI	Hafniaceae	8786	7370
BplI	Morganellaceae	28850	26338
BplI	Pectobacteriaceae	22570	20605
BplI	Thorselliaceae	236	231
BplI	Yersiniaceae	55143	47495
BplI	unclassified	3568	2133
BplI	Immundisolibacteraceae	334	289
BplI	Coxiellaceae	1870	1826
BplI	Legionellaceae	24489	24253
BplI	Crenotrichaceae	271	265
BplI	Methylococcaceae	17075	16371
BplI	Methylothermaceae	432	422
BplI	Algiphilaceae	726	673
BplI	Sinobacteraceae	15768	14971
BplI	Alcanivoracaceae	10959	9580
BplI	Balneatrichaceae	1375	1048
BplI	Endozoicomonadaceae	7621	7433
BplI	Hahellaceae	5134	5035
BplI	Halomonadaceae	118419	113499
BplI	Kangiellaceae	4486	4396
BplI	Oceanospirillaceae	42150	40533
BplI	Oleiphilaceae	3543	2704
BplI	Saccharospirillaceae	3801	3708
BplI	unclassified	2162	2103
BplI	Orbaceae	3162	3087
BplI	Pasteurellaceae	17656	16957
BplI	Moraxellaceae	60109	56307
BplI	Pseudomonadaceae	454062	437684
BplI	Ventosimonadaceae	206	193
BplI	Salinisphaeraceae	4345	4127
BplI	Fastidiosibacteraceae	1304	1271
BplI	Francisellaceae	3006	2919
BplI	Piscirickettsiaceae	7269	7036
BplI	Thiofilaceae	292	282
BplI	Thiolinaceae	260	255
BplI	Thiotrichaceae	3542	3480
BplI	unclassified	349	311
BplI	Vibrionaceae	194678	187079
BplI	unclassified	1449	353
BplI	Rhodanobacteraceae	38465	36545
BplI	Xanthomonadaceae	110831	104449
BplI	Candidatus Competibacteraceae	1510	1311
BplI	Celerinatantimonadaceae	459	449
BplI	unclassified	28495	25659
BplI	Hydrogenophilaceae	1970	1830
BplI	unclassified	713	667
BplI	Bacteriovoracaceae	3527	3472
BplI	Halobacteriovoraceae	3707	3668
BplI	Bdellovibrionaceae	4425	4400
BplI	Oligoflexaceae	1188	1176
BplI	Pseudobacteriovoracaceae	1607	1599
BplI	Silvanigrellaceae	277	272
BplI	unclassified	387	383
BplI	Mariprofundaceae	2550	2502
BplI	unclassified	380	369
BplI	class	397	0
BplI	unclassified	2065	620
BplI	Rubricoccaceae	5275	5185
BplI	Salinibacteraceae	1942	1912
BplI	Brachyspiraceae	1885	1843
BplI	Brevinemataceae	96	95
BplI	Leptospiraceae	56633	56262
BplI	Borreliaceae	1516	1479
BplI	Spirochaetaceae	28903	28293
BplI	unclassified	416	250
BplI	Synergistaceae	18554	18307
BplI	Acholeplasmataceae	663	632
BplI	Anaeroplasmataceae	100	97
BplI	Entomoplasmataceae	275	257
BplI	Spiroplasmataceae	554	537
BplI	Mycoplasmataceae	3556	3351
BplI	unclassified	50	45
BplI	unclassified	322	310
BplI	Thermodesulfobacteriaceae	3189	3144
BplI	Kosmotogaceae	6504	6418
BplI	Mesoaciditogaceae	322	310
BplI	Petrotogaceae	1638	1606
BplI	Fervidobacteriaceae	2209	2187
