SampleID	16S	2B	Group	Color
S_6977	0	0.000203965	Car_KC06T3P.1	2B
S_6979	0.001532434	0.002019759	Car_KC06T3P.1	Shared
S_6980	0.002891087	0.000903945	Car_KC06T3P.1	Shared
S_6983	0.000600335	0.000373007	Car_KC06T3P.1	Shared
S_6984	0.000363361	0	Car_KC06T3P.1	16S
S_6989	0.000157983	0	Car_KC06T3P.1	16S
S_6991	0.002006383	0.002162849	Car_KC06T3P.1	Shared
S_6993	0.008467882	0.001554392	Car_KC06T3P.1	Shared
S_6994	0.000300167	0.00105799	Car_KC06T3P.1	Shared
S_6996	0.004723688	0.004531362	Car_KC06T3P.1	Shared
S_6997	0.004913267	0.002220823	Car_KC06T3P.1	Shared
S_6999	0.000236974	0.000572538	Car_KC06T3P.1	Shared
S_7001	0.000189579	0.000245728	Car_KC06T3P.1	Shared
S_7002	0.00240134	0	Car_KC06T3P.1	16S
S_7003	0.005197637	0.012540249	Car_KC06T3P.1	Shared
S_7004	0.000774116	0.000372185	Car_KC06T3P.1	Shared
S_7005	0.001169073	0.001192404	Car_KC06T3P.1	Shared
S_7007	0.000157983	0.000278186	Car_KC06T3P.1	Shared
S_7008	0.000189579	0.000108037	Car_KC06T3P.1	Shared
S_7012	0.000252773	0.000219355	Car_KC06T3P.1	Shared
S_7014	0	0.000189624	Car_KC06T3P.1	2B
S_7015	0.000300167	0.000296453	Car_KC06T3P.1	Shared
S_7016	0.000126386	0.000121832	Car_KC06T3P.1	Shared
S_7017	0	0.000106441	Car_KC06T3P.1	2B
S_7018	0.000774116	0.000194955	Car_KC06T3P.1	Shared
S_7021	0.002638314	0.001353023	Car_KC06T3P.1	Shared
S_7024	0.00074252	0	Car_KC06T3P.1	16S
S_7026	0.000268571	0	Car_KC06T3P.1	16S
S_7028	0	0.021890972	Car_KC06T3P.1	2B
S_7030	0.000252773	0.000582077	Car_KC06T3P.1	Shared
S_7031	0.000631931	0.000303489	Car_KC06T3P.1	Shared
S_7033	0.000268571	0	Car_KC06T3P.1	16S
S_7035	0.000963696	0	Car_KC06T3P.1	16S
S_7040	0.000110588	0.002542103	Car_KC06T3P.1	Shared
S_7041	0.073161869	0.135729243	Car_KC06T3P.1	Shared
S_7042	0.000173781	0	Car_KC06T3P.1	16S
S_7045	0.000110588	0	Car_KC06T3P.1	16S
S_7053	0.000379159	0.001147452	Car_KC06T3P.1	Shared
S_7055	0.000173781	0	Car_KC06T3P.1	16S
S_7056	0.004660495	0.007611153	Car_KC06T3P.1	Shared
S_7058	0.000110588	0	Car_KC06T3P.1	16S
S_7060	0	0.000150187	Car_KC06T3P.1	2B
S_7061	0.000221176	0	Car_KC06T3P.1	16S
S_7062	0.000221176	0.000365309	Car_KC06T3P.1	Shared
S_7063	0.000157983	0	Car_KC06T3P.1	16S
S_7065	0	0.000310471	Car_KC06T3P.1	2B
S_7066	0.001879996	0.000311302	Car_KC06T3P.1	Shared
S_7071	0.000236974	0	Car_KC06T3P.1	16S
S_7072	0.000157983	0	Car_KC06T3P.1	16S
S_7073	0.002164365	0.002472055	Car_KC06T3P.1	Shared
S_7075	0.000126386	0.000109228	Car_KC06T3P.1	Shared
S_7077	0.000221176	0	Car_KC06T3P.1	16S
S_7080	0.001643022	0.003738285	Car_KC06T3P.1	Shared
S_7081	0	0.00020817	Car_KC06T3P.1	2B
S_7084	0.00129546	0.000508962	Car_KC06T3P.1	Shared
S_7088	0.000221176	0	Car_KC06T3P.1	16S
S_7089	0.00175361	0.000527532	Car_KC06T3P.1	Shared
S_7092	0.029858763	0.046555685	Car_KC06T3P.1	Shared
S_7094	0.000284369	0.001020756	Car_KC06T3P.1	Shared
S_7095	0.000221176	0	Car_KC06T3P.1	16S
S_7100	0.000205378	0.000277353	Car_KC06T3P.1	Shared
S_7102	0.000173781	0	Car_KC06T3P.1	16S
S_7103	0.006098139	0.008005774	Car_KC06T3P.1	Shared
S_7104	0.000394957	0	Car_KC06T3P.1	16S
S_7108	0.000315966	0.000151917	Car_KC06T3P.1	Shared
S_7116	0.000110588	0	Car_KC06T3P.1	16S
S_7119	0.000189579	0	Car_KC06T3P.1	16S
S_7121	0.000126386	0	Car_KC06T3P.1	16S
S_7122	0.000616133	0.00085842	Car_KC06T3P.1	Shared
S_7124	0.000379159	0.00010686	Car_KC06T3P.1	Shared
S_7127	0.000789914	0.000206032	Car_KC06T3P.1	Shared
S_7129	0.000173781	0	Car_KC06T3P.1	16S
S_7130	0.000110588	0	Car_KC06T3P.1	16S
S_7131	0.000189579	0	Car_KC06T3P.1	16S
S_7139	0.000173781	0	Car_KC06T3P.1	16S
S_7140	0.000758318	0.004093164	Car_KC06T3P.1	Shared
S_7141	0.000142185	0	Car_KC06T3P.1	16S
S_7143	0	0.000182688	Car_KC06T3P.1	2B
S_7145	0.006350912	0.000442147	Car_KC06T3P.1	Shared
S_7147	0.000568738	0.00054647	Car_KC06T3P.1	Shared
S_7149	0.000110588	0.000111433	Car_KC06T3P.1	Shared
S_7150	0.000189579	0.000162892	Car_KC06T3P.1	Shared
S_7152	0.000442352	0.000339958	Car_KC06T3P.1	Shared
S_7153	0.000505545	0.000163937	Car_KC06T3P.1	Shared
S_7156	0.000205378	0.000138718	Car_KC06T3P.1	Shared
S_7159	0.002669911	0.002776343	Car_KC06T3P.1	Shared
S_7160	0.000363361	0.000257852	Car_KC06T3P.1	Shared
S_7161	0.000142185	0.000509648	Car_KC06T3P.1	Shared
S_7163	0.001453442	0.000273926	Car_KC06T3P.1	Shared
S_7164	0.020253405	0.019019261	Car_KC06T3P.1	Shared
S_7167	0.001516636	0	Car_KC06T3P.1	16S
S_7169	0.001216468	0.002473847	Car_KC06T3P.1	Shared
S_7171	0.000268571	0.000148005	Car_KC06T3P.1	Shared
S_7173	0.000142185	0.00046157	Car_KC06T3P.1	Shared
S_7177	0.000884704	0.002316117	Car_KC06T3P.1	Shared
S_7179	0.000363361	0	Car_KC06T3P.1	16S
S_7180	0.000315966	0	Car_KC06T3P.1	16S
S_7181	0	0.000100028	Car_KC06T3P.1	2B
S_7184	0	0.000190717	Car_KC06T3P.1	2B
S_7185	0.000157983	0	Car_KC06T3P.1	16S
S_7187	0.000537142	0	Car_KC06T3P.1	16S
S_7189	0.000157983	0.000176013	Car_KC06T3P.1	Shared
S_7190	0.003586211	0.002025217	Car_KC06T3P.1	Shared
S_7191	0.08339916	0.058090956	Car_KC06T3P.1	Shared
S_7197	0	0.000101479	Car_KC06T3P.1	2B
S_7199	0.000126386	0	Car_KC06T3P.1	16S
S_7200	0.001074284	0.000821211	Car_KC06T3P.1	Shared
S_7201	0.002053777	0.000654375	Car_KC06T3P.1	Shared
S_7203	0.010553256	0.016555802	Car_KC06T3P.1	Shared
S_7204	0.014329047	0.004556197	Car_KC06T3P.1	Shared
S_7206	0.000315966	0	Car_KC06T3P.1	16S
S_7208	0.001248065	0.007871951	Car_KC06T3P.1	Shared
S_7211	0.000347562	0.000617916	Car_KC06T3P.1	Shared
S_7212	0.000221176	0	Car_KC06T3P.1	16S
S_7213	0.001706215	0.005218539	Car_KC06T3P.1	Shared
S_7214	0.000947897	0	Car_KC06T3P.1	16S
S_7217	0.004107555	0.004216437	Car_KC06T3P.1	Shared
S_7218	0.071834813	0.052627876	Car_KC06T3P.1	Shared
S_7220	0.000394957	0.000778301	Car_KC06T3P.1	Shared
S_7222	0.000315966	0.000370889	Car_KC06T3P.1	Shared
S_7223	0.000189579	0	Car_KC06T3P.1	16S
S_7231	0.000363361	0.000368527	Car_KC06T3P.1	Shared
S_7233	0.001643022	0.002087193	Car_KC06T3P.1	Shared
S_7237	0.000300167	0.000389532	Car_KC06T3P.1	Shared
S_7238	0	0.000116062	Car_KC06T3P.1	2B
S_7241	0.000442352	0	Car_KC06T3P.1	16S
S_7243	0.001058485	0	Car_KC06T3P.1	16S
S_7244	0.00045815	0.000877958	Car_KC06T3P.1	Shared
S_7246	0	0.000316422	Car_KC06T3P.1	2B
S_7248	0.003459825	0.003444678	Car_KC06T3P.1	Shared
S_7250	0.000331764	0	Car_KC06T3P.1	16S
S_7251	0.003159657	0.000677977	Car_KC06T3P.1	Shared
S_7254	0.00285949	0.000252921	Car_KC06T3P.1	Shared
S_7259	0.000300167	0.003176292	Car_KC06T3P.1	Shared
S_7260	0	0.000109283	Car_KC06T3P.1	2B
S_7261	0.000537142	0.002398004	Car_KC06T3P.1	Shared
S_7262	0.00055294	0.000891571	Car_KC06T3P.1	Shared
S_7263	0.000252773	0	Car_KC06T3P.1	16S
S_7268	0.000126386	0.000119792	Car_KC06T3P.1	Shared
S_7270	0.001232266	0	Car_KC06T3P.1	16S
S_7271	0.000126386	0	Car_KC06T3P.1	16S
S_7272	0.000173781	0	Car_KC06T3P.1	16S
S_7273	0	0.000135442	Car_KC06T3P.1	2B
S_7275	0	0.000176312	Car_KC06T3P.1	2B
S_7277	0	0.000113715	Car_KC06T3P.1	2B
S_7278	0.000631931	0.000323661	Car_KC06T3P.1	Shared
S_7279	0.000173781	0.000210188	Car_KC06T3P.1	Shared
S_7283	0.000695125	0.001456141	Car_KC06T3P.1	Shared
S_7286	0.000205378	0	Car_KC06T3P.1	16S
S_7288	0.000189579	0	Car_KC06T3P.1	16S
S_7291	0.07362002	0.004923158	Car_KC06T3P.1	Shared
S_7293	0.008341496	0.002794331	Car_KC06T3P.1	Shared
S_7294	0.000110588	0	Car_KC06T3P.1	16S
S_7295	0.000331764	0	Car_KC06T3P.1	16S
S_7298	0.000236974	0.000152878	Car_KC06T3P.1	Shared
S_7300	0.000173781	0.000456397	Car_KC06T3P.1	Shared
S_7301	0.000110588	0	Car_KC06T3P.1	16S
S_7302	0.003254447	0.001131618	Car_KC06T3P.1	Shared
S_7305	0	0.000227131	Car_KC06T3P.1	2B
S_7308	0.003080666	0.000564761	Car_KC06T3P.1	Shared
S_7309	0.001785206	0	Car_KC06T3P.1	16S
S_7311	0.000142185	0.00010728	Car_KC06T3P.1	Shared
S_7312	0.000331764	0	Car_KC06T3P.1	16S
S_7313	0.003049069	0.000306361	Car_KC06T3P.1	Shared
S_7315	0.001911593	0.000402687	Car_KC06T3P.1	Shared
S_7318	0.000205378	0	Car_KC06T3P.1	16S
S_7321	0.000268571	0	Car_KC06T3P.1	16S
S_7322	0.000568738	0.000660418	Car_KC06T3P.1	Shared
S_7323	0.001722013	0.000209217	Car_KC06T3P.1	Shared
S_7325	0.002701507	0.000637463	Car_KC06T3P.1	Shared
S_7326	0.000110588	0	Car_KC06T3P.1	16S
S_7327	0.000142185	0	Car_KC06T3P.1	16S
S_7328	0.000189579	0	Car_KC06T3P.1	16S
S_7329	0.000347562	0	Car_KC06T3P.1	16S
S_7333	0.000157983	0.000138836	Car_KC06T3P.1	Shared
S_7337	0.001390249	0.000481129	Car_KC06T3P.1	Shared
S_7339	0.000189579	0	Car_KC06T3P.1	16S
S_7341	0.000379159	0	Car_KC06T3P.1	16S
S_7343	0.001042687	0.001628131	Car_KC06T3P.1	Shared
S_7344	0.003001675	0.004543307	Car_KC06T3P.1	Shared
S_7345	0	0.000123927	Car_KC06T3P.1	2B
S_7347	0.002638314	0.001534791	Car_KC06T3P.1	Shared
S_7348	0.022354577	0.006430898	Car_KC06T3P.1	Shared
S_7350	0.000110588	0.000286002	Car_KC06T3P.1	Shared
S_7351	0.000600335	0	Car_KC06T3P.1	16S
S_7352	0.002148567	0.002788038	Car_KC06T3P.1	Shared
S_7356	0.000126386	0	Car_KC06T3P.1	16S
S_7359	0.000695125	0.000437498	Car_KC06T3P.1	Shared
S_7361	0.000631931	0.000478146	Car_KC06T3P.1	Shared
S_7364	0.000205378	0.000111886	Car_KC06T3P.1	Shared
S_7365	0.000616133	0.000108978	Car_KC06T3P.1	Shared
S_7366	0.002069576	0.000140564	Car_KC06T3P.1	Shared
S_7370	0.006809062	0.000921105	Car_KC06T3P.1	Shared
S_7371	0	0.000234271	Car_KC06T3P.1	2B
S_7374	0.000126386	0	Car_KC06T3P.1	16S
S_7380	0.000157983	0.000168836	Car_KC06T3P.1	Shared
S_7384	0	0.000363044	Car_KC06T3P.1	2B
S_7391	0	0.00022709	Car_KC06T3P.1	2B
S_7392	0.000442352	0.000386313	Car_KC06T3P.1	Shared
S_7402	0.000173781	0	Car_KC06T3P.1	16S
S_7404	0.000142185	0.000209757	Car_KC06T3P.1	Shared
S_7406	0.000916301	0	Car_KC06T3P.1	16S
S_7408	0	0.000109378	Car_KC06T3P.1	2B
S_7411	0.000173781	0	Car_KC06T3P.1	16S
S_7414	0.002559323	0.00113046	Car_KC06T3P.1	Shared
S_7416	0.000126386	0	Car_KC06T3P.1	16S
S_7418	0.034219091	0.004346083	Car_KC06T3P.1	Shared
S_7419	0.000142185	0	Car_KC06T3P.1	16S
S_7420	0.002748902	0.008197109	Car_KC06T3P.1	Shared
S_7422	0	0.000138718	Car_KC06T3P.1	2B
S_7425	0.000363361	0	Car_KC06T3P.1	16S
S_7426	0.000489747	0	Car_KC06T3P.1	16S
S_7428	0	0.000188863	Car_KC06T3P.1	2B
S_7429	0.002938481	0.00047526	Car_KC06T3P.1	Shared
S_7431	0.002069576	0.002086446	Car_KC06T3P.1	Shared
S_7432	0.000300167	0	Car_KC06T3P.1	16S
S_7434	0.030285317	0.008678311	Car_KC06T3P.1	Shared
S_7436	0.001801005	0.006988721	Car_KC06T3P.1	Shared
S_7441	0.000726721	0.000941104	Car_KC06T3P.1	Shared
S_7442	0.001832601	0	Car_KC06T3P.1	16S
S_7443	0	0.000151065	Car_KC06T3P.1	2B
S_7444	0	0.000120284	Car_KC06T3P.1	Eukaryota
S_7446	0	0.000123677	Car_KC06T3P.1	2B
S_7450	0	0.000208626	Car_KC06T3P.1	2B
S_7451	0	0.000276074	Car_KC06T3P.1	2B
S_7458	0	0.000214251	Car_KC06T3P.1	Eukaryota
S_7465	0	0.000115809	Car_KC06T3P.1	2B
S_7470	0	0.000718192	Car_KC06T3P.1	2B
S_7474	0	0.000154924	Car_KC06T3P.1	2B
S_7486	0	0.001246356	Car_KC06T3P.1	2B
S_7489	0	0.000168575	Car_KC06T3P.1	2B
S_7492	0	0.000123804	Car_KC06T3P.1	2B
S_7495	0	0.000961158	Car_KC06T3P.1	2B
S_7497	0	0.000271129	Car_KC06T3P.1	2B
S_7498	0	0.000100001	Car_KC06T3P.1	2B
S_7499	0	0.001366187	Car_KC06T3P.1	2B
S_7501	0	0.000109089	Car_KC06T3P.1	2B
S_7508	0	0.000500081	Car_KC06T3P.1	2B
S_7509	0	0.002834141	Car_KC06T3P.1	2B
S_7511	0	0.000143752	Car_KC06T3P.1	2B
S_7513	0	0.000162617	Car_KC06T3P.1	2B
S_7517	0	0.00016332	Car_KC06T3P.1	2B
S_7531	0	0.002361455	Car_KC06T3P.1	Eukaryota
S_7535	0	0.000868964	Car_KC06T3P.1	2B
S_7546	0	0.012113198	Car_KC06T3P.1	2B
S_7547	0	0.000830933	Car_KC06T3P.1	Eukaryota
S_7552	0	0.000133266	Car_KC06T3P.1	2B
S_7560	0	0.000223574	Car_KC06T3P.1	2B
S_7562	0	0.000337119	Car_KC06T3P.1	2B
S_7573	0	0.00046185	Car_KC06T3P.1	2B
S_7579	0	0.000140402	Car_KC06T3P.1	2B
S_7586	0	0.000112114	Car_KC06T3P.1	2B
S_7590	0	0.000169369	Car_KC06T3P.1	2B
S_7592	0	0.00031641	Car_KC06T3P.1	2B
S_7593	0	0.000268106	Car_KC06T3P.1	2B
S_7600	0	0.000319196	Car_KC06T3P.1	2B
S_7604	0	0.00022862	Car_KC06T3P.1	2B
S_7606	0	0.000117935	Car_KC06T3P.1	Eukaryota
S_7607	0	0.000565463	Car_KC06T3P.1	2B
S_7608	0	0.000199606	Car_KC06T3P.1	2B
S_7609	0	0.000474151	Car_KC06T3P.1	2B
S_7611	0	0.000116364	Car_KC06T3P.1	2B
S_7615	0	0.000125215	Car_KC06T3P.1	2B
S_7619	0	0.000167884	Car_KC06T3P.1	Archaea
S_7623	0	0.000177026	Car_KC06T3P.1	2B
S_7625	0	0.000462558	Car_KC06T3P.1	2B
S_7627	0	0.000781736	Car_KC06T3P.1	2B
S_7632	0	0.000126062	Car_KC06T3P.1	2B
S_7640	0	0.00044322	Car_KC06T3P.1	2B
S_7645	0	0.000142382	Car_KC06T3P.1	2B
S_7646	0	0.000103827	Car_KC06T3P.1	2B
S_7651	0	0.001103502	Car_KC06T3P.1	2B
S_7653	0	0.000218325	Car_KC06T3P.1	Eukaryota
S_7656	0	0.000275698	Car_KC06T3P.1	2B
S_7660	0	0.000160008	Car_KC06T3P.1	2B
S_7662	0	0.000300253	Car_KC06T3P.1	2B
S_7666	0	0.000611063	Car_KC06T3P.1	2B
S_7667	0	0.000100717	Car_KC06T3P.1	2B
S_8785	0.0049631	0.005714226	Car_KCT0P.1	Shared
S_8791	0.000776833	0	Car_KCT0P.1	16S
S_8792	0	0.000145659	Car_KCT0P.1	2B
S_8794	0	0.000532133	Car_KCT0P.1	2B
S_8796	0	0.000106347	Car_KCT0P.1	2B
S_8797	0	0.004948436	Car_KCT0P.1	2B
S_8800	0.000129472	0	Car_KCT0P.1	16S
S_8801	0.000690518	0	Car_KCT0P.1	16S
S_8805	0.000258944	0	Car_KCT0P.1	16S
S_8807	0.001467351	0.000856123	Car_KCT0P.1	Shared
S_8813	0.004229425	0.000397045	Car_KCT0P.1	Shared
S_8817	0.000733676	0	Car_KCT0P.1	16S
S_8825	0.008243062	0.005680593	Car_KCT0P.1	Shared
S_8829	0.004747313	0.003072926	Car_KCT0P.1	Shared
S_8832	0.000517889	0	Car_KCT0P.1	16S
S_8835	0.001122092	0.000157012	Car_KCT0P.1	Shared
S_8842	0.000215787	0.000441148	Car_KCT0P.1	Shared
S_8843	0.003495749	0.004516525	Car_KCT0P.1	Shared
S_8846	0.000604204	0.000272964	Car_KCT0P.1	Shared
S_8848	0.000733676	0	Car_KCT0P.1	16S
S_8851	0.000431574	0	Car_KCT0P.1	16S
S_8853	0.00612835	0.001824372	Car_KCT0P.1	Shared
S_8859	0.00215787	0.000663445	Car_KCT0P.1	Shared
S_8862	0.000215787	0	Car_KCT0P.1	16S
S_8863	0.00017263	0.000500592	Car_KCT0P.1	Shared
S_8870	0.042510034	0	Car_KCT0P.1	16S
S_8872	0	0.008443089	Car_KCT0P.1	2B
S_8874	0	0.000588582	Car_KCT0P.1	2B
S_8878	0.000215787	0	Car_KCT0P.1	16S
S_8883	0.000258944	0	Car_KCT0P.1	16S
S_8891	0.001251564	0	Car_KCT0P.1	16S
S_8892	0	0.000122124	Car_KCT0P.1	2B
S_8894	0.000302102	0	Car_KCT0P.1	16S
S_8896	0.005178887	0	Car_KCT0P.1	16S
S_8899	0.012170385	0.002854202	Car_KCT0P.1	Shared
S_8901	0.000647361	0	Car_KCT0P.1	16S
S_8903	0	0.000194613	Car_KCT0P.1	2B
S_8905	0.001122092	0.001332497	Car_KCT0P.1	Shared
S_8917	0.073540201	0.020104483	Car_KCT0P.1	Shared
S_8925	0.000604204	0.001853121	Car_KCT0P.1	Shared
S_8928	0.000129472	0.024164243	Car_KCT0P.1	Shared
S_8930	0.000388417	0.000620124	Car_KCT0P.1	Shared
S_8931	0.000431574	0.000484929	Car_KCT0P.1	Shared
S_8937	0	0.000285742	Car_KCT0P.1	2B
S_8940	0	0.000331114	Car_KCT0P.1	2B
S_8942	0.00017263	0	Car_KCT0P.1	16S
S_8947	0.000647361	0	Car_KCT0P.1	16S
S_8949	0.000647361	0	Car_KCT0P.1	16S
S_8957	0.00099262	0.000261288	Car_KCT0P.1	Shared
S_8958	0	0.0022468	Car_KCT0P.1	2B
S_8959	0.000474731	0.000703492	Car_KCT0P.1	Shared
S_8962	0.001769453	0.001374328	Car_KCT0P.1	Shared
S_8964	0.00017263	0	Car_KCT0P.1	16S
S_8966	0.003366277	0.004888808	Car_KCT0P.1	Shared
S_8973	0.00017263	0	Car_KCT0P.1	16S
S_8974	0.005265202	0.002806373	Car_KCT0P.1	Shared
S_8978	0.00116525	0.002831538	Car_KCT0P.1	Shared
S_8979	0	0.001824307	Car_KCT0P.1	2B
S_8984	0.005006258	0.003700648	Car_KCT0P.1	Shared
S_8987	0	0.001033908	Car_KCT0P.1	2B
S_8988	0.000690518	0	Car_KCT0P.1	16S
S_8989	0.002459972	0.001125778	Car_KCT0P.1	Shared
S_8991	0.001553666	0.000989159	Car_KCT0P.1	Shared
S_8996	0.006646239	0.012144239	Car_KCT0P.1	Shared
S_9000	0	0.003887042	Car_KCT0P.1	2B
S_9002	0.001337879	0.000634401	Car_KCT0P.1	Shared
S_9005	0.012904061	0.003962563	Car_KCT0P.1	Shared
S_9009	0.000129472	0	Car_KCT0P.1	16S
S_9016	0	0.0003264	Car_KCT0P.1	2B
S_9018	0.000388417	0	Car_KCT0P.1	16S
S_9025	0.000647361	0	Car_KCT0P.1	16S
S_9029	0.000690518	0.000595127	Car_KCT0P.1	Shared
S_9030	0.025721807	0.040655429	Car_KCT0P.1	Shared
S_9032	0.00017263	0	Car_KCT0P.1	16S
S_9034	0.000863148	0.000470196	Car_KCT0P.1	Shared
S_9037	0.000431574	0.000167276	Car_KCT0P.1	Shared
S_9047	0	0.00030652	Car_KCT0P.1	2B
S_9053	0.00315049	0.002789484	Car_KCT0P.1	Shared
S_9055	0.000604204	0	Car_KCT0P.1	16S
S_9056	0	0.003493114	Car_KCT0P.1	2B
S_9057	0.011868284	0.015249414	Car_KCT0P.1	Shared
S_9063	0	0.000606816	Car_KCT0P.1	2B
S_9068	0	0.000378443	Car_KCT0P.1	2B
S_9069	0.000776833	0	Car_KCT0P.1	16S
S_9077	0.000604204	0	Car_KCT0P.1	16S
S_9078	0.006042035	0.001029014	Car_KCT0P.1	Shared
S_9079	0	0.000304509	Car_KCT0P.1	2B
S_9080	0.002891545	0.000216239	Car_KCT0P.1	Shared
S_9089	0.001726296	0.00012056	Car_KCT0P.1	Shared
S_9093	0.000302102	0.000152887	Car_KCT0P.1	Shared
S_9095	0.001726296	0.00014693	Car_KCT0P.1	Shared
S_9105	0	0.000207078	Car_KCT0P.1	2B
S_9110	0.000604204	0	Car_KCT0P.1	16S
S_9111	0.002934703	0	Car_KCT0P.1	16S
S_9113	0.002718916	0.002277966	Car_KCT0P.1	Shared
S_9115	0.00017263	0	Car_KCT0P.1	16S
S_9118	0.005912563	0.004328182	Car_KCT0P.1	Shared
S_9122	0	0.000234293	Car_KCT0P.1	2B
S_9127	0.035734323	0.051861436	Car_KCT0P.1	Shared
S_9132	0.000474731	0	Car_KCT0P.1	16S
S_9136	0.000561046	0	Car_KCT0P.1	16S
S_9137	0.000215787	0	Car_KCT0P.1	16S
S_9140	0.000647361	0	Car_KCT0P.1	16S
S_9147	0.000647361	0	Car_KCT0P.1	16S
S_9151	0.000949463	0.00012062	Car_KCT0P.1	Shared
S_9155	0	0.000132515	Car_KCT0P.1	2B
S_9158	0.000258944	0.001576925	Car_KCT0P.1	Shared
S_9161	0.000690518	0	Car_KCT0P.1	16S
S_9162	0.000345259	0	Car_KCT0P.1	16S
S_9163	0.017262958	0.027546304	Car_KCT0P.1	Shared
S_9165	0.003323119	0.000809015	Car_KCT0P.1	Shared
S_9168	0.000431574	0	Car_KCT0P.1	16S
S_9171	0.000647361	0.000106937	Car_KCT0P.1	Shared
S_9173	0	0.000223155	Car_KCT0P.1	2B
S_9176	0.000647361	0.000259488	Car_KCT0P.1	Shared
S_9179	0.000215787	0.000119994	Car_KCT0P.1	Shared
S_9180	0.000690518	0	Car_KCT0P.1	16S
S_9185	0	0.000148405	Car_KCT0P.1	2B
S_9189	0.006257822	0.000867337	Car_KCT0P.1	Shared
S_9192	0.048767856	0.038985691	Car_KCT0P.1	Shared
S_9193	0.001381037	0.000928359	Car_KCT0P.1	Shared
S_9197	0.000129472	0	Car_KCT0P.1	16S
S_9198	0.003927323	0	Car_KCT0P.1	16S
S_9199	0.007940961	0.006437145	Car_KCT0P.1	Shared
S_9200	0.000129472	0	Car_KCT0P.1	16S
S_9201	0.000949463	0	Car_KCT0P.1	16S
S_9203	0.000733676	0	Car_KCT0P.1	16S
S_9204	0	0.00034979	Car_KCT0P.1	2B
S_9208	0	0.010001498	Car_KCT0P.1	2B
S_9209	0	0.000426541	Car_KCT0P.1	2B
S_9211	0.000258944	0.000205136	Car_KCT0P.1	Shared
S_9213	0	0.002953934	Car_KCT0P.1	2B
S_9217	0.006171507	0.001162275	Car_KCT0P.1	Shared
S_9220	0	0.001099292	Car_KCT0P.1	2B
S_9221	0	0.000376373	Car_KCT0P.1	2B
S_9222	0.000776833	0	Car_KCT0P.1	16S
S_9226	0	0.000438027	Car_KCT0P.1	2B
S_9227	0.001596824	0.000434438	Car_KCT0P.1	Shared
S_9229	0.001294722	0.004305663	Car_KCT0P.1	Shared
S_9231	0.00099262	0	Car_KCT0P.1	16S
S_9234	0.000345259	0.001647962	Car_KCT0P.1	Shared
S_9237	0.030684908	0.021769548	Car_KCT0P.1	Shared
S_9238	0.000431574	0	Car_KCT0P.1	16S
S_9249	0.000302102	0	Car_KCT0P.1	16S
S_9251	0.00017263	0.000105967	Car_KCT0P.1	Shared
S_9252	0.001855768	0.020558759	Car_KCT0P.1	Shared
S_9255	0	0.00105666	Car_KCT0P.1	2B
S_9258	0.000517889	0	Car_KCT0P.1	16S
S_9261	0	0.000113318	Car_KCT0P.1	2B
S_9262	0.001553666	0	Car_KCT0P.1	16S
S_9269	0.002114712	0.001276545	Car_KCT0P.1	Shared
S_9276	0.002201027	0.001870125	Car_KCT0P.1	Shared
S_9280	0.002028398	0.001227609	Car_KCT0P.1	Shared
S_9282	0.000258944	0.000486277	Car_KCT0P.1	Shared
S_9283	0.000345259	0	Car_KCT0P.1	16S
S_9284	0.000129472	0	Car_KCT0P.1	16S
S_9285	0.001467351	0	Car_KCT0P.1	16S
S_9288	0.015061931	0.012805087	Car_KCT0P.1	Shared
S_9289	0.000776833	0	Car_KCT0P.1	16S
S_9290	0	0.088920801	Car_KCT0P.1	2B
S_9293	0.001208407	0	Car_KCT0P.1	16S
S_9296	0	0.000218271	Car_KCT0P.1	2B
S_9299	0.01324932	0.001915698	Car_KCT0P.1	Shared
S_9302	0	0.01070589	Car_KCT0P.1	2B
S_9305	0.000517889	0	Car_KCT0P.1	16S
S_9312	0.001122092	0	Car_KCT0P.1	16S
S_9314	0.000474731	0.000419713	Car_KCT0P.1	Shared
S_9316	0.00017263	0	Car_KCT0P.1	16S
S_9318	0.000561046	0.001018115	Car_KCT0P.1	Shared
S_9320	0	0.000663139	Car_KCT0P.1	2B
S_9322	0.002330499	0.0013593	Car_KCT0P.1	Shared
S_9327	0.00017263	0	Car_KCT0P.1	16S
S_9334	0.00017263	0	Car_KCT0P.1	16S
S_9336	0.016529282	0.009490199	Car_KCT0P.1	Shared
S_9340	0	0.00038245	Car_KCT0P.1	2B
S_9341	0.058607742	0.002677282	Car_KCT0P.1	Shared
S_9343	0.000258944	0.000320767	Car_KCT0P.1	Shared
S_9344	0.000690518	0	Car_KCT0P.1	16S
S_9348	0	0.000324506	Car_KCT0P.1	2B
S_9349	0.000604204	0	Car_KCT0P.1	16S
S_9355	0.001596824	0.000133825	Car_KCT0P.1	Shared
S_9356	0	0.000480417	Car_KCT0P.1	2B
S_9357	0	0.000414589	Car_KCT0P.1	2B
S_9359	0.004531526	0	Car_KCT0P.1	16S
S_9360	0.019205041	0.004539388	Car_KCT0P.1	Shared
S_9365	0.000863148	0.000400021	Car_KCT0P.1	Shared
S_9366	0.000561046	0	Car_KCT0P.1	16S
S_9367	0.002632601	0.000980783	Car_KCT0P.1	Shared
S_9369	0.000345259	0.000376231	Car_KCT0P.1	Shared
S_9371	0	0.000168236	Car_KCT0P.1	2B
