SampleID	16S	2B	Group	Color
S_8608	0.001712707	0.00020161	Underarm_9	Shared
S_5822	0.001916777	0	Underarm_3	16S
S_6124	0	0.001932692	Underarm_3	2B
S_2897	0.001936055	0	Underarm_15	16S
S_7605	0.001938588	0	Underarm_7	16S
S_3715	0.001942457	0	Underarm_17	16S
S_8151	0	0.001944896	Underarm_8	2B
S_5880	0.001951628	0	Underarm_3	16S
S_5905	0.001951628	0	Underarm_3	16S
S_2655	0.001954493	0	Underarm_15	16S
S_132	0.001964118	0	Underarm_1	16S
S_7140	0.001966292	0	Underarm_6	16S
S_4972	0.001967459	0	Underarm_2	16S
S_1882	0.001982968	0	Underarm_13	16S
S_472	0.001985981	0	Underarm_10	16S
S_6662	0.001991206	0	Underarm_5	16S
S_5162	0.001748852	0.000248368	Underarm_2	Shared
S_2730	0.001622598	0.000377128	Underarm_15	Shared
S_1699	0.000481618	0.001519877	Underarm_12	Shared
S_28	0.002022749	0	Underarm_1	16S
S_3249	0.001751234	0.000293148	Underarm_16	Shared
S_8379	0.001878453	0.000166964	Underarm_9	Shared
S_5347	0.002048633	0	Underarm_20	16S
S_4030	0.002055264	0	Underarm_18	16S
S_5343	0.001425136	0.000645837	Underarm_20	Shared
S_2474	0.002077435	0	Underarm_14	16S
S_5502	0.001870491	0.00021031	Underarm_20	Shared
S_5211	0.000437213	0.00165091	Underarm_2	Shared
S_1818	0.002089198	0	Underarm_13	16S
S_1361	0.00211912	0	Underarm_12	16S
S_4908	0.001811311	0.000315114	Underarm_2	Shared
S_522	0.002132009	0	Underarm_10	16S
S_139	0.002022749	0.000117391	Underarm_1	Shared
S_8169	0.002022749	0.00012009	Underarm_8	Shared
S_1506	0.002151228	0	Underarm_12	16S
S_4904	0.002029918	0.000125974	Underarm_2	Shared
S_2739	0.002157318	0	Underarm_15	16S
S_3005	0.002157318	0	Underarm_15	16S
S_2702	0.000885054	0.001274715	Underarm_15	Shared
S_5725	0.00216073	0	Underarm_3	16S
S_7724	0.002163603	0	Underarm_7	16S
S_1355	0.001380639	0.000784422	Underarm_12	Shared
S_4052	0.001598538	0.000570424	Underarm_18	Shared
S_5700	0	0.002176084	Underarm_20	2B
S_2313	0.001641844	0.00054113	Underarm_14	Shared
S_1658	0.002183336	0	Underarm_12	16S
S_1006	0.002186901	0	Underarm_11	16S
S_753	0.002190421	0	Underarm_10	16S
S_5960	0.002195581	0	Underarm_3	16S
S_382	0.001729597	0.000466594	Underarm_1	Shared
S_3271	0	0.002196425	Underarm_16	2B
S_4489	0.002198643	0	Underarm_19	16S
S_2642	0.000479404	0.001720775	Underarm_15	Shared
S_6788	0.002212451	0	Underarm_5	16S
S_673	0.000905374	0.001307335	Underarm_10	Shared
S_3654	0.002224694	0	Underarm_17	16S
S_3651	0.002241296	0	Underarm_17	16S
S_825	0.002248832	0	Underarm_10	16S
S_1053	0.002254537	0	Underarm_11	16S
S_266	0.00225727	0	Underarm_1	16S
S_8106	0.00225727	0	Underarm_8	16S
S_3445	0.002264527	0	Underarm_16	16S
S_5948	0.001219767	0.001049417	Underarm_3	Shared
S_8201	0.002140009	0.000130068	Underarm_8	Shared
S_741	0.002132009	0.000142774	Underarm_10	Shared
S_864	0	0.002283117	Underarm_10	2B
S_4198	0.002283626	0	Underarm_18	16S
S_5736	0.002300132	0	Underarm_3	16S
S_4559	0.00167288	0.000634205	Underarm_19	Shared
S_3314	0.000422712	0.001886384	Underarm_16	Shared
S_1010	0.001668358	0.000651342	Underarm_11	Shared
S_7156	0.002327448	0	Underarm_6	16S
S_8161	0.000322467	0.00201726	Underarm_8	Shared
S_571	0.001358061	0.00098172	Underarm_10	Shared
S_6819	0.00176996	0.000569988	Underarm_5	Shared
S_991	0.002344719	0	Underarm_11	16S
S_3370	0.002355108	0	Underarm_16	16S
S_690	0	0.002360576	Underarm_10	2B
S_5070	0.002373442	0	Underarm_2	16S
S_6717	0.001714649	0.000671705	Underarm_5	Shared
S_2023	0.000690498	0.001700745	Underarm_13	Shared
S_3979	0.002397808	0	Underarm_18	16S
S_4300	0.002397808	0	Underarm_18	16S
S_3205	0.001736137	0.000662586	Underarm_16	Shared
S_5871	0.002404684	0	Underarm_3	16S
S_5951	0.002404684	0	Underarm_3	16S
S_3112	0.001464394	0.000942217	Underarm_16	Shared
S_3519	0.002407318	0	Underarm_17	16S
S_896	0.002412355	0	Underarm_11	16S
S_5498	0.001246994	0.001169603	Underarm_20	Shared
S_4998	0.001748852	0.000668792	Underarm_2	Shared
S_2567	0.002429258	0	Underarm_14	16S
S_5059	0.002279754	0.000152281	Underarm_2	Shared
S_7911	0.002433161	0	Underarm_8	16S
S_4947	0.002435901	0	Underarm_2	16S
S_3199	0.001766331	0.000686458	Underarm_16	Shared
S_3521	0.002457125	0	Underarm_17	16S
S_3444	0.002460786	0	Underarm_16	16S
S_1965	0.002124608	0.00033985	Underarm_13	Shared
S_2626	0	0.002466062	Underarm_14	2B
S_2878	0.002028248	0.000437849	Underarm_15	Shared
S_4429	0.000860338	0.001607625	Underarm_19	Shared
S_444	0.002205023	0.000270725	Underarm_10	Shared
S_3188	0.002475883	0	Underarm_16	16S
S_2807	0.00213888	0.000337828	Underarm_15	Shared
S_8235	0.002491792	0	Underarm_8	16S
S_3961	0.002511989	0	Underarm_18	16S
S_4063	0.002511989	0	Underarm_18	16S
S_6272	0.001849533	0.000664316	Underarm_4	Shared
S_2877	0.002526091	0	Underarm_15	16S
S_7693	0.002544397	0	Underarm_7	16S
S_7988	0.002550422	0	Underarm_8	16S
S_75	0.002403846	0.000155022	Underarm_1	Shared
S_1944	0.002230839	0.000338657	Underarm_13	Shared
S_1172	0.002570172	0	Underarm_11	16S
S_3118	0.000105678	0.002472661	Underarm_16	Shared
S_6586	0.002129484	0.000462343	Underarm_5	Shared
S_6594	0.002599629	0	Underarm_5	16S
S_1112	0.001983993	0.000618425	Underarm_11	Shared
S_6781	0.00240604	0.000202082	Underarm_5	Shared
S_6042	0.002613787	0	Underarm_3	16S
S_962	0.002615263	0	Underarm_11	16S
S_3994	0.00262617	0	Underarm_18	16S
S_4195	0.00262617	0	Underarm_18	16S
S_4863	0	0.002640725	Underarm_2	2B
S_1888	0.001841327	0.00080414	Underarm_13	Shared
S_5055	0.002061147	0.000586647	Underarm_2	Shared
S_1266	0.002660354	0	Underarm_11	16S
S_1313	0	0.002672805	Underarm_11	2B
S_1264	0.002682899	0	Underarm_11	16S
S_5779	0.002683488	0	Underarm_3	16S
S_5394	0.001514207	0.001170332	Underarm_20	Shared
S_7263	0.002688604	0	Underarm_6	16S
S_3020	0.002692038	0	Underarm_15	16S
S_4333	0	0.002710895	Underarm_18	2B
S_5910	0.002718338	0	Underarm_3	16S
S_6056	0.002718338	0	Underarm_3	16S
S_2902	0.001051001	0.001668817	Underarm_15	Shared
S_3638	0.00189265	0.000831088	Underarm_17	Shared
S_1180	0.00272799	0	Underarm_11	16S
S_6232	0.001308901	0.001420158	Underarm_4	Shared
S_4679	0.000669152	0.002087781	Underarm_19	Shared
S_6342	0.002475529	0.000287473	Underarm_4	Shared
S_2429	0.000402084	0.002384781	Underarm_14	Shared
S_5973	0.002788039	0	Underarm_3	16S
S_772	0.002789136	0	Underarm_10	16S
S_1122	0.002795626	0	Underarm_11	16S
S_7005	0	0.002802296	Underarm_5	Eukaryota
S_5883	0.00282289	0	Underarm_3	16S
S_1236	0.002840717	0	Underarm_11	16S
S_4074	0.002854533	0	Underarm_18	16S
S_3557	0	0.002866419	Underarm_17	2B
S_5699	0	0.002867096	Underarm_20	2B
S_1730	0	0.00288549	Underarm_12	Eukaryota
S_8191	0.00073288	0.002155235	Underarm_8	Shared
S_1842	0.002903631	0	Underarm_13	16S
S_2663	0.002913302	0	Underarm_15	16S
S_5903	0.002753189	0.000165414	Underarm_3	Shared
S_7549	0.002925191	0	Underarm_7	16S
S_8440	0.002928177	0	Underarm_9	16S
S_5354	0.002315846	0.000613204	Underarm_20	Shared
S_7420	0.002929374	0	Underarm_6	16S
S_6545	0.000938994	0.002002865	Underarm_4	Shared
S_4465	0.001481694	0.001466926	Underarm_19	Shared
S_7645	0.002959809	0	Underarm_7	16S
S_631	0.002978972	0	Underarm_10	16S
S_3758	0.002988395	0	Underarm_17	16S
S_525	0.002993575	0	Underarm_10	16S
S_1616	0.001733826	0.001263869	Underarm_12	Shared
S_8322	0	0.003003184	Underarm_8	Eukaryota
S_4894	0.001592705	0.001420876	Underarm_2	Shared
S_682	0.000350467	0.002666066	Underarm_10	Shared
S_7233	0.001845907	0.00117813	Underarm_6	Shared
S_3989	0.001484357	0.001550068	Underarm_18	Shared
S_6851	0.00304212	0	Underarm_5	16S
S_923	0	0.003048529	Underarm_11	2B
S_5793	0.003066843	0	Underarm_3	16S
S_297	0.003078096	0	Underarm_1	16S
S_2830	0.000184386	0.002895805	Underarm_15	Shared
S_1543	0.002632846	0.000457607	Underarm_12	Shared
S_7683	0.002907882	0.000212084	Underarm_7	Shared
S_1839	0.002089198	0.001052625	Underarm_13	Shared
S_38	0.002814259	0.000331119	Underarm_1	Shared
S_4467	0.003154574	0	Underarm_19	16S
S_3019	0.003171442	0	Underarm_15	16S
S_5228	0.000312295	0.002859505	Underarm_2	Shared
S_4456	0.002246439	0.000933002	Underarm_19	Shared
S_7464	0.002475162	0.000705608	Underarm_7	Shared
S_5033	0.001186721	0.002007021	Underarm_2	Shared
S_4099	0.003197077	0	Underarm_18	16S
S_3493	0	0.003199141	Underarm_16	Eukaryota
S_3498	0	0.003204573	Underarm_16	2B
S_3006	0.003282074	0	Underarm_15	16S
S_5504	0.003295627	0	Underarm_20	16S
S_4194	0	0.003304611	Underarm_18	2B
S_1357	0.003307112	0	Underarm_12	16S
S_2662	0.003318951	0	Underarm_15	16S
S_3082	0.003336403	0	Underarm_16	16S
S_6127	0	0.003337971	Underarm_3	Eukaryota
S_3763	0	0.003344344	Underarm_17	2B
S_7712	0.000934676	0.002417967	Underarm_7	Shared
S_698	0.00129965	0.002055144	Underarm_10	Shared
S_3022	0.003355828	0	Underarm_15	16S
S_849	0	0.003358009	Underarm_10	2B
S_8561	0.003370166	0	Underarm_9	16S
S_7421	0.003370787	0	Underarm_6	16S
S_5222	0.003372787	0	Underarm_2	16S
S_8071	0.001407129	0.0019884	Underarm_8	Shared
S_1895	0.003417078	0	Underarm_13	16S
S_2022	0.003417078	0	Underarm_13	16S
S_5969	0.003450199	0	Underarm_3	16S
S_2837	0.003484899	0	Underarm_15	16S
S_6212	0.003243797	0.00025023	Underarm_4	Shared
S_4874	0.002154836	0.001381233	Underarm_2	Shared
S_4258	0.003539621	0	Underarm_18	16S
S_2863	0.003540215	0	Underarm_15	16S
S_2831	0.003558653	0	Underarm_15	16S
S_1688	0.003563975	0	Underarm_12	16S
S_5974	0.00069701	0.00289728	Underarm_3	Shared
S_4508	0.002294236	0.001309989	Underarm_19	Shared
S_635	0.003460864	0.00014348	Underarm_10	Shared
S_983	0.00360726	0	Underarm_11	16S
S_2105	0.003611834	0	Underarm_13	16S
S_4090	0.003653802	0	Underarm_18	16S
S_5729	0.003659302	0	Underarm_3	16S
S_5839	0.003659302	0	Underarm_3	16S
S_8122	0.0036644	0	Underarm_8	16S
S_6053	0.003763853	0	Underarm_3	16S
S_680	0.001416472	0.00235691	Underarm_10	Shared
S_3106	0.003774212	0	Underarm_16	16S
S_5019	0.003341557	0.000442576	Underarm_2	Shared
S_6269	0.002845436	0.000940203	Underarm_4	Shared
S_8644	0.001132597	0.002666682	Underarm_9	Shared
S_6264	0.003812884	0	Underarm_4	16S
S_1350	0.003820838	0	Underarm_12	16S
S_7883	0	0.003875293	Underarm_7	Eukaryota
S_4391	0.002581015	0.001301266	Underarm_19	Shared
S_4288	0.003767984	0.000125645	Underarm_18	Shared
S_6245	0.003898247	0	Underarm_4	16S
S_349	0.003898921	0	Underarm_1	16S
S_7080	0.000361156	0.00357219	Underarm_6	Shared
S_3303	0.002234333	0.001717941	Underarm_16	Shared
S_6425	0.003955156	0	Underarm_4	16S
S_4323	0.003996346	0	Underarm_18	16S
S_68	0.001934803	0.002062193	Underarm_1	Shared
S_1017	0.003494533	0.000505313	Underarm_11	Shared
S_4185	0.003653802	0.000401583	Underarm_18	Shared
S_1705	0.004077701	0	Underarm_12	16S
S_964	0.004080712	0	Underarm_11	16S
S_4229	0.004110528	0	Underarm_18	16S
S_2706	0.004111812	0	Underarm_15	16S
S_2823	0.004111812	0	Underarm_15	16S
S_2667	0.003116126	0.001007418	Underarm_15	Shared
S_5472	0.002315846	0.00182838	Underarm_20	Shared
S_8467	0.003121547	0.001035895	Underarm_9	Shared
S_4443	0.004158302	0	Underarm_19	16S
S_4192	0.001826901	0.002333763	Underarm_18	Shared
S_220	0.003400563	0.000785895	Underarm_1	Shared
S_2719	0.001696353	0.002507807	Underarm_15	Shared
S_702	0.004205607	0	Underarm_10	16S
S_7472	0.004206044	0	Underarm_7	16S
S_1520	0.004206133	0	Underarm_12	16S
S_7213	0.004213483	0	Underarm_6	16S
S_2118	0.004213806	0	Underarm_13	16S
S_1360	0.00423824	0	Underarm_12	16S
S_6632	0.00348461	0.000779882	Underarm_5	Shared
S_1666	0.004270348	0	Underarm_12	16S
S_4928	0.004309672	0	Underarm_2	16S
S_3458	0.004317698	0	Underarm_16	16S
S_2643	0.004369952	0	Underarm_15	16S
S_3156	0.004393182	0	Underarm_16	16S
S_77	0.004250704	0.000143683	Underarm_1	Shared
S_1925	0.004443972	0	Underarm_13	16S
S_1604	0.004462996	0	Underarm_12	16S
S_9	0.004485225	0	Underarm_1	16S
S_4630	0.004492878	0	Underarm_19	16S
S_1277	0	0.004568219	Underarm_11	2B
S_1801	0	0.004568224	Underarm_13	2B
S_7113	0.004574639	0	Underarm_6	16S
S_234	0.004338649	0.000255466	Underarm_1	Shared
S_1170	0.002660354	0.001999214	Underarm_11	Shared
S_1663	0.004687751	0	Underarm_12	16S
S_3307	0.003774212	0.00093187	Underarm_16	Shared
S_8459	0.003535912	0.001176787	Underarm_9	Shared
S_3340	0.003019369	0.00170131	Underarm_16	Shared
S_8620	0.004723757	0	Underarm_9	16S
S_6334	0.00378443	0.000999347	Underarm_4	Shared
S_1959	0.004851189	0	Underarm_13	16S
S_440	0.004351636	0.000515378	Underarm_10	Shared
S_6984	0.001686994	0.003183571	Underarm_5	Shared
S_1145	0.003291624	0.001591578	Underarm_11	Shared
S_7508	0	0.00489417	Underarm_7	2B
S_8105	0.004895638	0	Underarm_8	16S
S_3513	0.003851709	0.001071592	Underarm_17	Shared
S_2383	0.003149659	0.001783241	Underarm_14	Shared
S_6577	0	0.004959095	Underarm_4	2B
S_659	0.003358645	0.001639617	Underarm_10	Shared
S_859	0	0.005089397	Underarm_10	Eukaryota
S_850	0	0.005102725	Underarm_10	2B
S_808	0.004453855	0.000694649	Underarm_10	Shared
S_6834	0	0.005177758	Underarm_5	2B
S_2843	0.004904672	0.000291867	Underarm_15	Shared
S_6132	0	0.005198577	Underarm_3	2B
S_7968	0.003605769	0.001649792	Underarm_8	Shared
S_1757	0.004550203	0.000780616	Underarm_13	Shared
S_879	0.004779619	0.000567058	Underarm_11	Shared
S_1119	0.005207981	0.000139692	Underarm_11	Shared
S_1584	0.000481618	0.004880055	Underarm_12	Shared
S_2901	0.003116126	0.002246533	Underarm_15	Shared
S_4821	0	0.005373324	Underarm_19	2B
S_7069	0.005377207	0	Underarm_6	16S
S_5547	0.005344259	0.000126102	Underarm_20	Shared
S_4154	0.005480703	0	Underarm_18	16S
S_8674	0.005524862	0	Underarm_9	16S
S_2240	0.005528657	0	Underarm_14	16S
S_4147	0.005366522	0.000164385	Underarm_18	Shared
S_3753	0.00083011	0.004711775	Underarm_17	Shared
S_478	0.001153621	0.004432111	Underarm_10	Shared
S_7935	0.005628518	0	Underarm_8	16S
S_6754	0.004341934	0.001294928	Underarm_5	Shared
S_6934	0.005641749	0	Underarm_5	16S
S_7862	0.001280853	0.004377122	Underarm_7	Shared
S_1403	0.005683095	0	Underarm_12	16S
S_3644	0.004133947	0.001571595	Underarm_17	Shared
S_3984	0.005709066	0	Underarm_18	16S
S_5790	0.005715481	0	Underarm_3	16S
S_621	0.00478972	0.000943391	Underarm_10	Shared
S_3589	0.005644746	0.00011505	Underarm_17	Shared
S_6852	0.004784424	0.000997689	Underarm_5	Shared
S_1338	0.005811527	0	Underarm_12	16S
S_3293	0.004378085	0.001445801	Underarm_16	Shared
S_2114	0.002124608	0.003709481	Underarm_13	Shared
S_1976	0.005931198	0	Underarm_13	16S
S_8453	0.005939227	0	Underarm_9	16S
S_871	0	0.005950946	Underarm_10	2B
S_7176	0	0.005986386	Underarm_6	2B
S_7540	0.006006162	0	Underarm_7	16S
S_3545	0.00559494	0.000412366	Underarm_17	Shared
S_4830	0.00505918	0.000966386	Underarm_2	Shared
S_1177	0.005140345	0.000940038	Underarm_11	Shared
S_8020	0.006097561	0	Underarm_8	16S
S_6991	0.00613955	0	Underarm_5	16S
S_4974	0.003060492	0.003079681	Underarm_2	Shared
S_5345	0.006145898	0	Underarm_20	16S
S_906	0.006177432	0	Underarm_11	16S
S_5708	0.005401826	0.000788153	Underarm_3	Shared
S_1481	0.006228929	0	Underarm_12	16S
S_7632	0.002959809	0.003277991	Underarm_7	Shared
S_244	0.006244137	0	Underarm_1	16S
S_7538	0.002371309	0.003873395	Underarm_7	Shared
S_6825	0.006250173	0	Underarm_5	16S
S_5624	0.005255188	0.001000638	Underarm_20	Shared
S_4191	0.006279973	0	Underarm_18	16S
S_6147	0.005264056	0.001020579	Underarm_4	Shared
S_4444	0.006309148	0	Underarm_19	16S
S_6789	0.00633314	0	Underarm_5	16S
S_3756	0.004847841	0.001511248	Underarm_17	Shared
S_182	0.006361398	0	Underarm_1	16S
S_249	0.000381098	0.005983036	Underarm_1	Shared
S_3960	0.006394154	0	Underarm_18	16S
S_1565	0.006421576	0	Underarm_12	16S
S_7947	0	0.006457279	Underarm_8	2B
S_2435	0.006466853	0	Underarm_14	16S
S_7496	0.006490809	0	Underarm_7	16S
S_5269	0.005166117	0.00137064	Underarm_20	Shared
S_5401	0.003740982	0.002819866	Underarm_20	Shared
S_1440	0.000256863	0.006341136	Underarm_12	Shared
S_7025	0.006179775	0.000456429	Underarm_6	Shared
S_7821	0.000848132	0.005818783	Underarm_7	Shared
S_3761	0.000431657	0.006322082	Underarm_17	Shared
S_845	0.006498248	0.00029733	Underarm_10	Shared
S_917	0.004283621	0.002513163	Underarm_11	Shared
S_8342	0.006160221	0.000677985	Underarm_9	Shared
S_7529	0.005729221	0.001116127	Underarm_7	Shared
S_4108	0.006850879	0	Underarm_18	16S
S_8486	0.006878453	0	Underarm_9	16S
S_7903	0.006273452	0.000612764	Underarm_8	Shared
S_8510	0.005966851	0.000950663	Underarm_9	Shared
S_399	0.001553705	0.005445326	Underarm_1	Shared
S_1449	0.003018141	0.004051302	Underarm_12	Shared
S_1737	0	0.007090881	Underarm_12	Eukaryota
S_3054	0	0.007135018	Underarm_15	Eukaryota
S_118	0.007152908	0	Underarm_1	16S
S_2679	0.00280267	0.004418913	Underarm_15	Shared
S_1620	0	0.007258682	Underarm_12	2B
S_3062	0	0.007259523	Underarm_15	2B
S_126	0.006420028	0.000897328	Underarm_1	Shared
S_1318	0.00696741	0.000350498	Underarm_12	Shared
S_8098	0.006449343	0.000875288	Underarm_8	Shared
S_1833	0.007329899	0	Underarm_13	16S
S_911	0.007439973	0	Underarm_11	16S
S_8407	0.007265193	0.000181506	Underarm_9	Shared
S_3755	0.003204224	0.004244839	Underarm_17	Shared
S_2720	0.004720286	0.002743811	Underarm_15	Shared
S_4371	0	0.007468153	Underarm_18	Eukaryota
S_4707	0	0.007468375	Underarm_19	2B
S_8181	0.007534006	0	Underarm_8	16S
S_3148	0.004287504	0.003306934	Underarm_16	Shared
S_4912	0.007619999	0	Underarm_2	16S
S_7258	0.002808989	0.004851416	Underarm_6	Shared
S_7212	0.001725522	0.005948663	Underarm_6	Shared
S_2766	0.005679094	0.001998195	Underarm_15	Shared
S_4895	0.006901721	0.000874222	Underarm_2	Shared
S_1557	0.007802215	0	Underarm_12	16S
S_3242	0.005178218	0.002648245	Underarm_16	Shared
S_8529	0.003508287	0.004335952	Underarm_9	Shared
S_3074	0.007004937	0.000857274	Underarm_16	Shared
S_66	0.00592167	0.00194996	Underarm_1	Shared
S_8772	0	0.008002037	Underarm_9	2B
S_688	0.000540304	0.007484196	Underarm_10	Shared
S_505	0.005665888	0.002409731	Underarm_10	Shared
S_538	0.008148364	0	Underarm_10	16S
S_8028	0.00304878	0.005106347	Underarm_8	Shared
S_8416	0.004364641	0.003872394	Underarm_9	Shared
S_2551	0.006198797	0.002052361	Underarm_14	Shared
S_6660	0.002295417	0.005979564	Underarm_5	Shared
S_1581	0.008283834	0	Underarm_12	16S
S_8001	0.005863039	0.00245725	Underarm_8	Shared
S_4669	0.007982028	0.000356284	Underarm_19	Shared
S_4772	0.004923048	0.003430858	Underarm_19	Shared
S_6784	0.007549988	0.000805506	Underarm_5	Shared
S_2005	0.001026894	0.007356354	Underarm_13	Shared
S_2196	0.007622845	0.000766655	Underarm_14	Shared
S_4028	0.008449418	0	Underarm_18	16S
S_516	0.008338201	0.000114447	Underarm_10	Shared
S_2652	0.005494708	0.003066674	Underarm_15	Shared
S_887	0.008567242	0	Underarm_11	16S
S_7017	0	0.008612521	Underarm_5	2B
S_6651	0.007411709	0.001215291	Underarm_5	Shared
S_8418	0.008646409	0	Underarm_9	16S
S_6614	0.006222517	0.002445513	Underarm_5	Shared
S_3431	0.000513293	0.008190048	Underarm_16	Shared
S_5740	0.008747473	0	Underarm_3	16S
S_4217	0.008791962	0	Underarm_18	16S
S_955	0.008860331	0	Underarm_11	16S
S_5260	0	0.008866793	Underarm_2	2B
S_7895	0	0.008921939	Underarm_7	2B
S_4171	0.009020324	0	Underarm_18	16S
S_3322	0.002943885	0.00608258	Underarm_16	Shared
S_99	0.009029081	0	Underarm_1	16S
S_2875	0.003927426	0.005170435	Underarm_15	Shared
S_6684	0.009098703	0	Underarm_5	16S
S_3172	0.00923927	0	Underarm_16	16S
S_5846	0.009270231	0	Underarm_3	16S
S_2635	0.009163993	0.000160532	Underarm_15	Shared
S_4026	0.00605161	0.003524619	Underarm_18	Shared
S_2895	0.008776782	0.000900841	Underarm_15	Shared
S_204	0.004485225	0.005239274	Underarm_1	Shared
S_2345	0.006701402	0.00306355	Underarm_14	Shared
S_1302	0	0.009776796	Underarm_11	2B
S_3261	0.001464394	0.008319283	Underarm_16	Shared
S_7979	0.009849906	0	Underarm_8	16S
S_1672	0.009921336	0	Underarm_12	16S
S_544	0.009973715	0	Underarm_10	16S
S_1310	0	0.010106706	Underarm_11	2B
S_1742	0	0.010117237	Underarm_12	2B
S_1558	0.006646332	0.00356973	Underarm_12	Shared
S_8327	0	0.010232361	Underarm_8	2B
S_5833	0.005436677	0.004810105	Underarm_3	Shared
S_4240	0.002854533	0.007538838	Underarm_18	Shared
S_5092	0.010399425	0	Underarm_2	16S
S_1560	0.004430888	0.006010335	Underarm_12	Shared
S_5941	0.008817174	0.001626906	Underarm_3	Shared
S_7147	0.00024077	0.010224829	Underarm_6	Shared
S_7742	0.010489147	0	Underarm_7	16S
S_1127	0.000721452	0.00979695	Underarm_11	Shared
S_7894	0	0.010595105	Underarm_7	2B
S_2868	0.007172622	0.003621118	Underarm_15	Shared
S_7562	0.010818015	0	Underarm_7	16S
S_5477	0.008728957	0.002159124	Underarm_20	Shared
S_5927	0.006760995	0.004177883	Underarm_3	Shared
S_6874	0.00436959	0.006571722	Underarm_5	Shared
S_7010	0	0.011046231	Underarm_5	2B
S_169	0.010553471	0.000504181	Underarm_1	Shared
S_5108	0.011117704	0	Underarm_2	16S
S_8138	0.01116909	0	Underarm_8	16S
S_6967	0.009126359	0.002129459	Underarm_5	Shared
S_504	0.004818925	0.006452941	Underarm_10	Shared
S_1551	0.009086531	0.002286323	Underarm_12	Shared
S_7581	0.011406515	0	Underarm_7	16S
S_2425	0.005511903	0.006016587	Underarm_14	Shared
S_6089	0.003972956	0.00760238	Underarm_3	Shared
S_565	0.01020736	0.001430208	Underarm_10	Shared
S_7589	0.000207706	0.0115276	Underarm_7	Shared
S_3139	0.010114887	0.001673778	Underarm_16	Shared
S_5334	0.009530596	0.00233787	Underarm_20	Shared
S_5450	0.009352454	0.00262821	Underarm_20	Shared
S_8334	0	0.012041793	Underarm_8	2B
S_1326	0.01213678	0	Underarm_12	16S
S_3578	0.010044328	0.002134753	Underarm_17	Shared
S_7334	0.007744783	0.004465125	Underarm_6	Shared
S_1004	0.012264683	0	Underarm_11	16S
S_5716	0.012302223	0	Underarm_3	16S
S_4746	0.008029825	0.004680498	Underarm_19	Shared
S_6773	0.007522332	0.005247976	Underarm_5	Shared
S_2854	0.008979607	0.003864828	Underarm_15	Shared
S_492	0.012850467	0	Underarm_10	16S
S_3996	0.000570907	0.012450347	Underarm_18	Shared
S_4200	0.000570907	0.012638714	Underarm_18	Shared
S_3191	0.010492308	0.002729698	Underarm_16	Shared
S_1537	0.009182854	0.004093679	Underarm_12	Shared
S_7396	0.013362761	0	Underarm_6	16S
S_3732	0.010940846	0.002501082	Underarm_17	Shared
S_4513	0.00516203	0.008285935	Underarm_19	Shared
S_7370	0.013683788	0	Underarm_6	16S
S_5187	0.001217951	0.012565714	Underarm_2	Shared
S_557	0.006731893	0.007295464	Underarm_10	Shared
S_5418	0.010154093	0.003994996	Underarm_20	Shared
S_2757	0.006582587	0.007658534	Underarm_15	Shared
S_4084	0.003197077	0.011065976	Underarm_18	Shared
S_5895	0.0071095	0.007383477	Underarm_3	Shared
S_7101	0.014044944	0.000494585	Underarm_6	Shared
S_7150	0.000280899	0.014302512	Underarm_6	Shared
S_6703	0.01114522	0.003490363	Underarm_5	Shared
S_3611	0.014925373	0	Underarm_17	16S
S_4050	0.015071934	0	Underarm_18	16S
S_5063	0.012273196	0.002868755	Underarm_2	Shared
S_1526	0.015187028	0	Underarm_12	16S
S_8550	0.010911602	0.004369708	Underarm_9	Shared
S_5956	0.001115216	0.014260254	Underarm_3	Shared
S_1855	0.01540341	0	Underarm_13	16S
S_4586	0.012474907	0.003056197	Underarm_19	Shared
S_572	0.004658294	0.01089431	Underarm_10	Shared
S_4069	0.015757022	0	Underarm_18	16S
S_2816	0.015801895	0	Underarm_15	16S
S_8697	0.014392265	0.001446731	Underarm_9	Shared
S_4120	0.007992692	0.007869436	Underarm_18	Shared
S_4155	0.009933775	0.006141828	Underarm_18	Shared
S_5876	0.0141493	0.001992692	Underarm_3	Shared
S_1098	0.015759215	0.000437198	Underarm_11	Shared
S_2760	0.005218129	0.01100046	Underarm_15	Shared
S_7309	0.016292135	0	Underarm_6	16S
S_4516	0.007647452	0.008738525	Underarm_19	Shared
S_6502	0.014710904	0.001688719	Underarm_4	Shared
S_4540	0.008698977	0.008107218	Underarm_19	Shared
S_608	0.01176986	0.005078883	Underarm_10	Shared
S_2224	0.011928496	0.00502383	Underarm_14	Shared
S_3700	0.007238557	0.009800792	Underarm_17	Shared
S_279	0.017208021	0	Underarm_1	16S
S_431	0	0.017343788	Underarm_1	2B
S_3066	0	0.017480219	Underarm_15	2B
S_3352	0.017542535	0	Underarm_16	16S
S_5185	0.015396146	0.002422493	Underarm_2	Shared
S_358	0.00152439	0.016416034	Underarm_1	Shared
S_7273	0.000321027	0.017833488	Underarm_6	Shared
S_8111	0.009351548	0.008953383	Underarm_8	Shared
S_1362	0	0.018329598	Underarm_12	2B
S_6864	0.018003816	0.000554113	Underarm_5	Shared
S_4759	0.016967785	0.001607005	Underarm_19	Shared
S_1822	0.016341779	0.002318608	Underarm_13	Shared
S_1561	0.014576979	0.00419999	Underarm_12	Shared
